work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Senior-level,Full-time,Business Intelligence Engineer,185000.0,USD,185000.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Business Intelligence Engineer,79600.0,USD,79600.0,United States,On-site,United States,Large
2023,Mid-level,Full-time,Data Analyst,65000.0,USD,65000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,55000.0,USD,55000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,250000.0,USD,250000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,183200.0,USD,183200.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Scientist,122200.0,USD,122200.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,100000.0,USD,100000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,75000.0,USD,75000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,185000.0,USD,185000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,AI Research Engineer,150000.0,USD,150000.0,Tunisia,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,131000.0,USD,131000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,101000.0,USD,101000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,170000.0,USD,170000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,130000.0,USD,130000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Analyst,171050.0,USD,171050.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Analyst,124400.0,USD,124400.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,BI Developer,135000.0,USD,135000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,BI Developer,110000.0,USD,110000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,187000.0,USD,187000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,128000.0,USD,128000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analytics Manager,177000.0,USD,177000.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analytics Manager,110000.0,USD,110000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,138000.0,USD,138000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,92000.0,USD,92000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,200000.0,USD,200000.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Architect,138000.0,USD,138000.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Data Architect,92000.0,USD,92000.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Data Scientist,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,120000.0,USD,120000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Engineer,241300.0,USD,241300.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Business Intelligence Engineer,124100.0,USD,124100.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Data Science Manager,185000.0,USD,185000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Science Manager,152000.0,USD,152000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,138000.0,USD,138000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,92000.0,USD,92000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,288000.0,USD,288000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,93918.0,USD,93918.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,51962.0,USD,51962.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,100000.0,EUR,107968.0,Germany,Fully remote,Germany,Medium
2023,Senior-level,Full-time,Data Engineer,83913.0,EUR,90599.0,Germany,Fully remote,Germany,Medium
2023,Senior-level,Full-time,Data Scientist,189750.0,USD,189750.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,225500.0,USD,225500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,139400.0,USD,139400.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,130000.0,USD,130000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Analyst,95000.0,USD,95000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,359170.0,USD,359170.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,310270.0,USD,310270.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,252000.0,USD,252000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,140000.0,USD,140000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Scientist,111024.0,CAD,82254.0,Canada,Fully remote,Canada,Large
2023,Mid-level,Full-time,Data Scientist,83280.0,CAD,61699.0,Canada,Fully remote,Canada,Large
2023,Executive-level,Full-time,Business Intelligence Engineer,247500.0,USD,247500.0,United States,On-site,United States,Medium
2023,Executive-level,Full-time,Business Intelligence Engineer,172200.0,USD,172200.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Business Intelligence Analyst,87500.0,USD,87500.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Business Intelligence Analyst,62500.0,USD,62500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Analytics Engineer,146000.0,USD,146000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Analytics Engineer,108000.0,USD,108000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Decision Scientist,204500.0,USD,204500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Decision Scientist,142200.0,USD,142200.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,138000.0,USD,138000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,92000.0,USD,92000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Engineer,273000.0,USD,273000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Engineer,166500.0,USD,166500.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Research Analyst,65000.0,USD,65000.0,United States,On-site,United States,Medium
2023,Entry-level,Full-time,Research Analyst,45000.0,USD,45000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,180000.0,USD,180000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,150000.0,USD,150000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Scientist,174000.0,USD,174000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,139000.0,USD,139000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,212800.0,USD,212800.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Research Scientist,124100.0,USD,124100.0,United States,On-site,United States,Large
2023,Senior-level,Full-time,Machine Learning Engineer,247500.0,USD,247500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,172200.0,USD,172200.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,189750.0,USD,189750.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Data Scientist,119213.0,USD,119213.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Analytics Engineer,190000.0,USD,190000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Analytics Engineer,140000.0,USD,140000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,228830.0,USD,228830.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,148590.0,USD,148590.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,AI Developer,140000.0,USD,140000.0,United States,Fully remote,United States,Small
2023,Senior-level,Full-time,Machine Learning Scientist,180514.0,USD,180514.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Machine Learning Scientist,108308.0,USD,108308.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Machine Learning Scientist,220000.0,USD,220000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Scientist,170000.0,USD,170000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Analyst,169000.0,USD,169000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Business Intelligence Analyst,110600.0,USD,110600.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,180514.0,USD,180514.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Data Engineer,108308.0,USD,108308.0,United Kingdom,Fully remote,United Kingdom,Medium
2023,Senior-level,Full-time,Data Engineer,247300.0,USD,247300.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,139700.0,USD,139700.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,72000.0,EUR,77737.0,Spain,Fully remote,Spain,Medium
2023,Senior-level,Full-time,Data Engineer,59565.0,EUR,64311.0,Spain,Fully remote,Spain,Medium
2023,Senior-level,Full-time,Research Scientist,205500.0,USD,205500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Research Scientist,132500.0,USD,132500.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Data Analyst,75000.0,USD,75000.0,United States,Fully remote,United States,Medium
2023,Mid-level,Full-time,Data Analyst,65000.0,USD,65000.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,121000.0,USD,121000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,78000.0,USD,78000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,145000.0,USD,145000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,70000.0,EUR,75577.0,Italy,Fully remote,Italy,Medium
2023,Senior-level,Full-time,Data Engineer,57826.0,EUR,62433.0,Italy,Fully remote,Italy,Medium
2023,Senior-level,Full-time,Data Scientist,238000.0,USD,238000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Data Scientist,156000.0,USD,156000.0,Canada,Fully remote,Canada,Medium
2023,Senior-level,Full-time,Data Analyst,204500.0,USD,204500.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,138900.0,USD,138900.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,204500.0,USD,204500.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Machine Learning Engineer,142200.0,USD,142200.0,United States,Fully remote,United States,Medium
2023,Senior-level,Full-time,Data Engineer,160000.0,USD,160000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,120000.0,USD,120000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,254000.0,USD,254000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,200000.0,USD,200000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,228000.0,USD,228000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,136000.0,USD,136000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,233300.0,USD,233300.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Scientist,155500.0,USD,155500.0,United States,On-site,United States,Medium
2023,Mid-level,Full-time,Power BI Developer,60000.0,EUR,64781.0,Poland,Fully remote,Denmark,Large
2023,Senior-level,Full-time,Data Analyst,94000.0,USD,94000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Analyst,81900.0,USD,81900.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,190000.0,USD,190000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,140000.0,USD,140000.0,United States,On-site,United States,Medium
2023,Senior-level,Full-time,Data Engineer,199000.0,USD,199000.0,United Kingdom,On-site,United Kingdom,Medium
